date,state,temp,hot_temp,maxtemp,mintemp,humidity,gust_speed_m_s,wind_speed_m_s,min_rainfall_mm,max_rainfall_mm
16-10-2024,Nagaland,25.86,29.31,28.23,21.23,74,5.88,2.88,0,0
16-10-2024,Odisha,26.57,28.82,28.52,24.21,71.8,9.33,5.3,0.36,2.85
16-10-2024,Punjab,19.24,25.24,24.27,16.06,55.1,9.6,5.29,0,0
16-10-2024,Rajasthan,31.65,35.11,34.19,27.13,38.2,4.35,2.58,0,0
16-10-2024,Sikkim,26.43,29.29,28.26,22.04,59.2,6.23,2.9,1.27,4.07
16-10-2024,Tamil Nadu,34.88,41.03,39.97,30.24,75.7,5.81,3.41,0,0
16-10-2024,Telangana,31.47,35.28,34.29,28.76,72.3,0.94,0.5,0,0
16-10-2024,Tripura,28.41,32.68,32.06,28.16,73.3,9.12,5.62,0,0
16-10-2024,Uttar Pradesh,28.64,30.3,29.52,24.19,49.4,1.75,1.34,0,0
16-10-2024,Uttarakhand,23.57,27.22,26.62,18.63,60.9,2.61,1.44,0,0
16-10-2024,West Bengal,30.4,35.7,34.67,28,68.4,8.6,4.4,0,0
16-10-2024,Andaman and Nicobar Islands,28,31.11,30.43,23.79,77,12.61,6.03,0,0
16-10-2024,Chandigarh,21.95,25.91,25.05,19.22,55.1,0.86,0.55,0,0
16-10-2024,Dadra and Nagar Haveli and Daman and Diu,31.26,36.19,35.31,28.84,68.7,8.59,4.04,0,0
16-10-2024,Delhi,22.34,27.08,26.03,15.5,63.8,6.02,3.19,0,0
16-10-2024,Jammu and Kashmir,18.35,22.87,22.02,15.21,62,7.24,3.75,0,0
16-10-2024,Ladakh,21.8,30.24,29.06,19.56,59.1,1.99,1.48,0,0
16-10-2024,Lakshadweep,32.46,38.98,38.4,27.03,61.8,6.83,4.31,0,0
16-10-2024,Puducherry,30.75,34.65,33.15,26.64,74.9,4.29,2.99,0,0
17-10-2024,Andhra Pradesh,28.81,32.86,32.25,21.84,70.8,8.16,4.9,0,0
17-10-2024,Arunachal Pradesh,27.5,30.45,30.2,24.05,80.3,7.67,3.78,0,0
17-10-2024,Assam,25.99,28.72,28.61,21.13,74.4,11.97,6.08,0,0
17-10-2024,Bihar,28.83,32.8,32.54,25.22,67.8,12.17,6.11,0,0
17-10-2024,Chhattisgarh,31.78,37.17,36.82,27.99,57.1,4,2.16,0,0
17-10-2024,Goa,31.76,32.98,32.41,25.54,71.3,5.94,2.9,0,0
17-10-2024,Gujarat,31.62,36.33,35.76,27.58,34.7,6.32,4.18,0,0
17-10-2024,Haryana,23.82,28.35,28.26,20.45,49.3,7.19,4.43,0,0
17-10-2024,Himachal Pradesh,25.69,29.16,29.08,20.47,64.7,0.99,0.5,0,0
17-10-2024,Jharkhand,30.33,35.05,33.93,27.64,63.6,9.91,4.55,0,0
17-10-2024,Karnataka,29.76,33.33,32.97,24.93,77,8.57,4.03,0,0
17-10-2024,Kerala,34.5,38.86,37.73,30.49,79.7,9.98,6.08,0.22,1.25
17-10-2024,Madhya Pradesh,32.96,35.72,34.94,29.25,35.4,7.53,4.82,0,0
17-10-2024,Maharashtra,34.69,37.81,36.42,30.35,58.6,7.74,3.68,0,0
17-10-2024,Manipur,26.69,30.73,30.57,21.19,69.9,7.45,3.47,0,0
17-10-2024,Meghalaya,25.8,29.93,28.53,23.13,79.3,15.54,7.72,0,0
17-10-2024,Mizoram,26.12,33.35,32.03,22.87,72.4,4.24,3.05,0,0
17-10-2024,Nagaland,24.6,29.05,28.64,20.92,86.2,2.75,1.36,0,0
17-10-2024,Odisha,32.98,38.29,38.02,27.67,55.2,2.76,1.7,0,0
17-10-2024,Punjab,22.07,25.24,24.39,18.97,58.2,3.25,1.69,0,0
17-10-2024,Rajasthan,34.41,38.81,38.08,32.64,40.5,8.92,4.96,0,0
17-10-2024,Sikkim,24.26,28.11,26.3,18.49,58.6,9.32,6.49,0,0
17-10-2024,Tamil Nadu,31.43,33.37,33.3,27.72,84.7,3.22,1.92,0,0
17-10-2024,Telangana,32.9,36.92,36.14,29.37,75.7,13.54,6.52,0.13,0.65
17-10-2024,Tripura,27.06,35.39,33.38,23.84,79.3,6.93,3.56,0,0
17-10-2024,Uttar Pradesh,31.22,33.97,33.53,29.04,64.5,7.54,4.47,0,0
17-10-2024,Uttarakhand,22.19,27.23,26.24,20.16,58.1,6.46,3.15,0,0
17-10-2024,West Bengal,29.32,35.09,33.87,24.66,68.3,4.55,2.76,0,0
17-10-2024,Andaman and Nicobar Islands,29.92,34.19,34.1,27.9,75.5,6.07,2.94,0,0
17-10-2024,Chandigarh,24.84,28.86,28.31,20.32,54.3,4.27,2.19,0,0
17-10-2024,Dadra and Nagar Haveli and Daman and Diu,30.68,36.22,35.29,25.01,65.4,4.14,2.24,0,0
17-10-2024,Delhi,19.7,25.29,23.66,14.8,53,7.53,4.36,0,0
17-10-2024,Jammu and Kashmir,21.97,27.49,27.22,18.24,57.3,7.32,5.1,0,0
17-10-2024,Ladakh,23.78,30.54,28.91,21.19,42.7,0.76,0.5,0,0
17-10-2024,Lakshadweep,28.3,32.28,31.03,24.93,77.7,6.78,5.12,0,0
17-10-2024,Puducherry,28.36,32.77,32.07,24.91,69.6,5.82,2.66,0,0
18-10-2024,Andhra Pradesh,29.55,33.92,32.51,26.58,69.6,8.64,5.32,0,0
18-10-2024,Arunachal Pradesh,28.46,34.18,32.28,26.32,83.5,5.76,2.65,6.14,22.22
18-10-2024,Assam,26.3,29.26,28.01,24.25,83,9.29,4.42,1.06,5.2
18-10-2024,Bihar,27.97,32.38,31.64,23.75,65.1,3.23,1.96,0,0
18-10-2024,Chhattisgarh,32.12,35.35,34.37,28.98,61,5.62,3.99,0,0
18-10-2024,Goa,30.67,34.8,34.2,28.07,77.4,4.78,3.2,0,0
18-10-2024,Gujarat,32.58,36.68,35.6,27.62,33.6,4.08,2.67,0,0
18-10-2024,Haryana,23.08,27.86,26.88,16.33,59.2,3.19,1.9,0,0
18-10-2024,Himachal Pradesh,20.46,25.57,24.24,15.74,62.5,0.9,0.5,0,0
18-10-2024,Jharkhand,27.37,30.77,30.74,26.71,70.3,5.52,2.66,0.53,2.55
18-10-2024,Karnataka,31.83,39.68,38.8,28.46,72.6,6.74,3.24,0,0
18-10-2024,Kerala,29.54,33.79,33.17,26.43,65.5,6.31,4.64,0.16,0.85
18-10-2024,Madhya Pradesh,31.93,35.78,35.58,29.79,37.2,6.07,4.04,0,0
18-10-2024,Maharashtra,27.43,34.04,32.71,22.85,58.6,7.55,3.94,0,0
18-10-2024,Manipur,28.99,33.54,33.13,22.94,74.9,8.93,5.64,1.44,31.21
18-10-2024,Meghalaya,26.64,32.92,32.76,19.58,72.8,3.69,2.41,0.16,4.26
18-10-2024,Mizoram,27.05,31.42,30.69,23.17,83.5,3.37,2.11,0,0
18-10-2024,Nagaland,24.46,29.94,28.3,22.27,71.3,1.29,0.92,25.59,86.56
18-10-2024,Odisha,30.74,34.62,33.44,26.16,56.3,6.65,3.03,0,0
18-10-2024,Punjab,24.28,25.42,24.59,20.81,52.2,4.19,2.37,0,0
18-10-2024,Rajasthan,27.13,31.03,30.17,25.5,34.6,7.51,4.33,0,0
18-10-2024,Sikkim,22.6,25.32,24.06,17.77,56.2,3.22,1.91,0,0
18-10-2024,Tamil Nadu,31.33,37.01,36.63,26.71,69.4,6.58,3.85,0,0
18-10-2024,Telangana,32.44,37.27,36.14,30.1,69.4,9.6,5.71,0,0
18-10-2024,Tripura,23.05,26.88,25.47,17.75,92,4.1,2.24,0,0
18-10-2024,Uttar Pradesh,31.22,36.24,34.96,28.01,51.2,4.31,2.11,0,0
18-10-2024,Uttarakhand,22.83,25.5,24.96,20.58,42.7,9.82,5.05,0,0
18-10-2024,West Bengal,29.19,33.6,32.33,27.82,66,8.32,6.35,0,0
18-10-2024,Andaman and Nicobar Islands,27.67,33.35,31.75,22.84,80.5,5.09,2.71,0,0
18-10-2024,Chandigarh,21.9,26.89,24.93,18.36,57.8,8.91,4.94,0,0
18-10-2024,Dadra and Nagar Haveli and Daman and Diu,31.55,34.44,33.46,28.21,71.1,3.91,2.92,0.04,1.57
18-10-2024,Delhi,25.42,28.16,27.17,21.93,55.3,5.1,3.75,0,0
18-10-2024,Jammu and Kashmir,18.09,21.66,21.56,14.44,50.9,10.49,5.1,0,0
18-10-2024,Ladakh,20.78,26.1,24.99,13.44,57.6,7.96,3.95,0,0
18-10-2024,Lakshadweep,30.63,36.68,36.2,23.95,74.6,3.88,2.44,0,0
18-10-2024,Puducherry,31.28,35.59,35.4,26.12,72.7,5.95,3.89,0,0
19-10-2024,Andhra Pradesh,28.73,34.45,33.62,22.32,69.2,5.96,2.84,0.47,1.93
19-10-2024,Arunachal Pradesh,27.85,31.2,31.13,23.38,79.8,7.21,4.07,0,0
19-10-2024,Assam,24.03,30.83,29.75,19.29,78.9,1.34,1.02,0,0
19-10-2024,Bihar,30.55,34.25,33.35,27.97,62.7,5.75,2.76,0,0
19-10-2024,Chhattisgarh,29.5,33.27,32.9,26.56,54.6,8,6.14,0,0
19-10-2024,Goa,28.01,32.6,31.64,21.78,63.7,7.79,4.79,0,0
19-10-2024,Gujarat,31.95,36.2,35.31,28.21,36.9,6.64,4.03,0,0
19-10-2024,Haryana,21.82,25.8,24.32,17.11,53.5,6.84,4.36,0,0
19-10-2024,Himachal Pradesh,24.88,28.15,27.67,19.78,43.6,8.87,5.29,0,0
19-10-2024,Jharkhand,31.09,34.03,33.43,25.2,61,2.94,1.68,0,0
19-10-2024,Karnataka,33.04,36.45,36.31,29.11,79.5,3.99,2.68,0,0
19-10-2024,Kerala,30.36,34.68,34.22,26.73,56.6,5.37,3.79,0,0
19-10-2024,Madhya Pradesh,31.74,36.93,36.71,29.56,30.6,5.93,3.03,0,0
19-10-2024,Maharashtra,29.75,34.09,33.52,27.14,54.1,8.8,4.33,0,0
19-10-2024,Manipur,25.89,29.1,27.24,22.99,78.8,4.95,2.81,0,0
19-10-2024,Meghalaya,26.04,30.24,30.11,19.77,72.3,5.14,2.37,0,0
19-10-2024,Mizoram,28.77,33,31.49,25.47,82,6.46,2.99,4.17,31.68
19-10-2024,Nagaland,28.88,31,30.65,23.5,81.4,3.18,1.72,0,0
19-10-2024,Odisha,28.11,32.14,30.53,22.24,68.8,7.82,4.88,0.25,0.68
19-10-2024,Punjab,21.27,26.54,25.22,17.68,47.5,5.14,2.53,0,0
19-10-2024,Rajasthan,30.33,32.74,32.69,26.02,34.4,7.07,3.31,0,0
19-10-2024,Sikkim,20.42,25.82,24.69,14.26,53.9,3.16,1.62,0,0
19-10-2024,Tamil Nadu,29.78,34.91,33.7,26.04,59.5,4.95,3.13,0,0
19-10-2024,Telangana,34.65,38.88,37.62,30.79,59.8,4.89,3.61,0,0
19-10-2024,Tripura,25.56,30.48,29.32,20.41,82.2,0.92,0.5,0,0
19-10-2024,Uttar Pradesh,29.66,34.79,33.63,26.25,55.5,5.55,3.63,0.64,3.9
19-10-2024,Uttarakhand,24.32,28.02,27.74,19.39,57.5,6.33,3.46,0,0
19-10-2024,West Bengal,26.97,32.36,31.44,22.77,65.9,4.86,3.74,0,0
19-10-2024,Andaman and Nicobar Islands,31.19,36.28,35.55,28.6,66.6,11.79,6.18,0,0
19-10-2024,Chandigarh,21.29,25.27,24.08,18.72,54.9,3.83,1.89,0,0
19-10-2024,Dadra and Nagar Haveli and Daman and Diu,33.01,38.12,36.81,27.68,65.2,11.32,6.57,0,0
19-10-2024,Delhi,23.72,29.62,28.23,19.31,52.5,5.22,2.5,0,0
19-10-2024,Jammu and Kashmir,24.76,27.06,26.57,21.97,62.8,10.9,5.77,0,0
19-10-2024,Ladakh,22.7,25.26,25.01,18.61,52.7,4.18,3.1,0.2,0.65
19-10-2024,Lakshadweep,33.74,37.41,37.33,27.45,71.8,5.61,3.36,0,0
19-10-2024,Puducherry,32.66,37.52,36.19,29.44,74,4.57,2.88,0,0
20-10-2024,Andhra Pradesh,28.74,32.09,31.63,22.33,67,4.25,2.16,0,0
20-10-2024,Arunachal Pradesh,27.19,32.26,30.98,22.96,78.6,10.19,5.97,2.59,14.77
20-10-2024,Assam,28.03,34.3,33.73,26.26,87.4,7.3,3.4,0,0
20-10-2024,Bihar,26.5,31.64,30.73,22.04,71.5,7.38,3.38,0,0
20-10-2024,Chhattisgarh,27.85,33.73,32.61,22.96,62,8.55,5.95,0,0
20-10-2024,Goa,25.95,28.79,27.93,22.41,71.5,6.06,3.09,1.6,23.81
20-10-2024,Gujarat,33.27,37.52,36.61,28.4,32.8,6.83,3.95,0,0
20-10-2024,Haryana,17.32,19.51,19.41,13.25,67,4.15,2.15,0,0
20-10-2024,Himachal Pradesh,24.64,29.01,27.81,19.22,54.7,5.97,3.75,0.22,0.91
20-10-2024,Jharkhand,31.39,36.79,36.39,27.29,71.8,3.62,1.97,0,0
20-10-2024,Karnataka,32.3,34.86,34.52,29.78,67.6,6.7,4.28,0,0
20-10-2024,Kerala,29.62,34.35,33.45,24.57,74.2,2.68,1.31,0,0
20-10-2024,Madhya Pradesh,30.01,36.3,35.04,24.82,35.3,6.02,3.69,0,0
20-10-2024,Maharashtra,28.54,34.83,34.49,24.15,58.4,3.3,2.36,0,0
20-10-2024,Manipur,25.26,29.59,28.69,24.22,75.4,1.94,1.07,0,0
20-10-2024,Meghalaya,27.61,32.31,31.67,24.95,81.6,7.82,3.92,0,0
20-10-2024,Mizoram,27.95,33.46,32.83,23.78,79.3,5.73,2.89,0,0
20-10-2024,Nagaland,28.91,33.07,31.83,23.26,79.8,8.06,3.97,0,0
20-10-2024,Odisha,26.92,34.15,32.03,23.41,63.1,3.99,2.69,0,0
20-10-2024,Punjab,22.08,25.17,24.23,19.92,64,4.99,2.3,0,0
20-10-2024,Rajasthan,30.92,34.41,33.45,25.93,45.5,2.4,1.69,0,0
20-10-2024,Sikkim,22.32,26.93,25.54,18.57,51.6,4.59,2.69,0,0
20-10-2024,Tamil Nadu,29.27,34.56,33.48,27.32,63.1,8.13,3.77,0,0
20-10-2024,Telangana,31.25,35.74,34.66,26.19,65.9,6.9,4.39,0,0
20-10-2024,Tripura,26.72,30.93,30.35,22.57,86.4,4.38,2.22,0,0
20-10-2024,Uttar Pradesh,32.82,38.29,36.81,31.16,63.4,7.07,3.66,0,0
20-10-2024,Uttarakhand,21.23,24.1,22.88,18.25,46.6,2.07,1.05,0,0
20-10-2024,West Bengal,29.86,34.47,32.99,28.19,57,2.2,1.68,0,0
20-10-2024,Andaman and Nicobar Islands,28.47,33.54,32.17,23.9,59.5,2.66,1.81,1.63,50.28
20-10-2024,Chandigarh,21.69,26.11,25.61,18.19,53.7,4.17,2.26,0,0
20-10-2024,Dadra and Nagar Haveli and Daman and Diu,31.18,35.39,35.12,28.58,63.5,4.58,3.37,0,0.73
20-10-2024,Delhi,24.58,25.95,25.42,20.65,56.8,0.96,0.5,0,0
20-10-2024,Jammu and Kashmir,22.72,27.25,25.42,18.56,61.5,9.87,5.25,0,0
20-10-2024,Ladakh,21.15,26.07,24.72,14.2,52.9,1,0.5,0,0
20-10-2024,Lakshadweep,29.71,33.97,32.41,28.64,67.5,6.32,3.97,0,0
20-10-2024,Puducherry,33.38,38.96,36.42,30.51,75.9,4.77,2.2,0,0
21-10-2024,Andhra Pradesh,31.94,33.81,33.51,28.42,72.5,11.79,6.48,0,0
21-10-2024,Arunachal Pradesh,27.56,30.23,29.86,25.03,74.8,3.45,2,0,0
21-10-2024,Assam,27.56,31.84,30.37,23.11,71,3.07,2.3,0,0
21-10-2024,Bihar,26.1,28.42,27.92,20.06,67.8,5.19,3.8,0,0
21-10-2024,Chhattisgarh,32.69,36.46,36.37,28.53,60.2,5.8,3.54,0,0
21-10-2024,Goa,29.45,35.12,34.42,28.1,61.6,8.05,4.67,0,0
21-10-2024,Gujarat,32.14,36.44,35.72,29.6,39.8,6.77,3.24,0,0
21-10-2024,Haryana,22.89,26.96,26.55,19.18,58,5.91,4.27,0,0
21-10-2024,Himachal Pradesh,20.18,25.09,24.49,17.52,45.7,6.89,4.3,0,0
21-10-2024,Jharkhand,27.03,31.47,31.05,23.36,74.9,5.87,4.44,0.22,1.75
21-10-2024,Karnataka,32.2,33.87,33.62,29.74,75.8,7.53,3.7,0,0
21-10-2024,Kerala,29.49,31.86,31.62,24.96,64.8,10.51,6.67,0,0
21-10-2024,Madhya Pradesh,33.35,37.88,36.84,28.2,38.9,7.2,3.84,0,0
21-10-2024,Maharashtra,31.91,36.49,34.41,27.97,64.4,6.59,4.92,0,0
21-10-2024,Manipur,26.69,32.18,31.15,23.15,74.4,2.27,1.17,0,0
21-10-2024,Meghalaya,23.96,31.32,29.93,18.58,72.2,5.33,2.59,0,0
21-10-2024,Mizoram,26.78,30.9,30.35,20.75,85.7,8.9,5.39,0,0
21-10-2024,Nagaland,23.53,27.75,27.35,18.19,72.7,5.19,2.44,0,0
21-10-2024,Odisha,29.04,33.22,31.58,28.32,56.2,4.69,2.99,0,0
21-10-2024,Punjab,19.4,20.75,20.14,14.11,54,7.44,3.47,0,0
21-10-2024,Rajasthan,27.81,29.66,29.05,23.45,28.9,7.98,3.74,0,0
21-10-2024,Sikkim,22.96,28.23,26.89,19.22,59.1,6.03,2.75,0,0
21-10-2024,Tamil Nadu,26.39,31.48,29.05,24.15,63.2,8.61,5.18,0,0
21-10-2024,Telangana,32.45,36.94,35.21,24.99,67.3,1.27,0.79,0,0
21-10-2024,Tripura,28.14,34.71,33.61,25.02,76,7.72,5.37,2.22,11.1
21-10-2024,Uttar Pradesh,32.96,36.08,35.38,31.49,56,9,4.23,0,0
21-10-2024,Uttarakhand,22.03,27.19,26.23,19.38,55.4,3.75,2.43,0.06,1.25
21-10-2024,West Bengal,31.39,36.82,36.32,29.09,66,7.29,3.42,0,0
21-10-2024,Andaman and Nicobar Islands,28.3,31.14,31.11,24.53,69.4,3.8,1.83,0,0
21-10-2024,Chandigarh,22.25,25.07,24.66,19.21,71.6,8.11,5.2,0,0
21-10-2024,Dadra and Nagar Haveli and Daman and Diu,30.6,35.9,34.84,23.98,66.7,3.63,1.75,0,0
21-10-2024,Delhi,24.16,31.27,29.67,21.69,55.9,7.42,4.12,0,0
21-10-2024,Jammu and Kashmir,23.95,28.64,27.72,18.69,52,5.87,2.68,0,0
21-10-2024,Ladakh,21.56,25.92,25.79,15.19,49.2,3.95,2.46,0,0
21-10-2024,Lakshadweep,27.02,31.04,30.73,22.61,82.1,3.82,2.68,0,0
21-10-2024,Puducherry,31.34,36.44,35.04,26.69,69.5,9.5,5.04,0,0
22-10-2024,Andhra Pradesh,31.9,34.33,34.07,29.25,76.3,6.31,3.6,0,0
22-10-2024,Arunachal Pradesh,28.1,31.13,30.84,25.41,96.8,8.13,5.03,3.86,13.55
22-10-2024,Assam,24.8,28.34,27.89,21.26,81.8,13.66,6.69,0,0
22-10-2024,Bihar,26.97,31.57,30.91,20.91,65,9.06,4.87,0,0
22-10-2024,Chhattisgarh,29.01,33.52,32.91,25.92,52.2,4.4,3.02,0,0
22-10-2024,Goa,27.41,31.68,30.72,22.67,80.3,4.8,2.62,0,0
22-10-2024,Gujarat,31.86,37.03,36.08,27.06,45.9,3.1,2.32,0,0
22-10-2024,Haryana,23.47,27.91,27.4,19.28,56.5,4.94,3.13,0,0
22-10-2024,Himachal Pradesh,20.2,25.33,24.38,13.04,54.1,10.88,6.72,0,0
22-10-2024,Jharkhand,31.79,35.41,34.41,28.29,82,3.32,1.83,0.2,0.97
22-10-2024,Karnataka,28.73,33.42,33.09,23.51,73.1,4.39,2.1,0,0
22-10-2024,Kerala,31.45,37.33,35.92,27.44,76.2,2.91,1.75,0,0
22-10-2024,Madhya Pradesh,34.32,37.31,36.46,30.74,33.9,5.49,3.05,0,0
22-10-2024,Maharashtra,32.44,38.33,37.73,28.99,61.6,4.32,2.7,0,0
22-10-2024,Manipur,29.48,32.51,31.96,25.68,79.1,4,2.08,0,0
22-10-2024,Meghalaya,27.44,29.51,29.45,24.19,71,10.63,5.22,0,0
22-10-2024,Mizoram,24.52,30.13,29.36,20.49,86,5.62,4,0,0
22-10-2024,Nagaland,26.56,32.03,30.86,26.2,76.8,2.13,1.45,0,0
22-10-2024,Odisha,31.53,35.14,34,26.74,62.5,3.17,2.3,0,0
22-10-2024,Punjab,20.65,26.18,25.37,14.03,46.9,11.53,5.66,0,0
22-10-2024,Rajasthan,30.16,35.17,34.89,26.6,33,6.26,3.47,0,0
22-10-2024,Sikkim,20.67,24.98,23.89,14.26,57.8,6.13,3.16,0,0
22-10-2024,Tamil Nadu,29.02,36.9,35.26,25.85,69.7,1.71,0.88,0,0
22-10-2024,Telangana,30.01,33.02,32.95,25.91,66.5,9,6.08,0,0
22-10-2024,Tripura,25.55,30.63,28.91,21.64,94.4,5.23,3.91,0,0
22-10-2024,Uttar Pradesh,33.61,37.69,37.34,32.19,57.3,2.34,1.6,0,0
22-10-2024,Uttarakhand,20.31,23.66,21.82,13.59,57.6,3.75,1.96,0,0
22-10-2024,West Bengal,29.92,33.56,32.95,28.16,63.8,7.51,3.63,0.08,1.56
22-10-2024,Andaman and Nicobar Islands,28.73,32.99,32.04,24.92,65.7,9.55,4.91,0,0
22-10-2024,Chandigarh,21.88,26.07,25.69,16.31,58,4.34,2.17,0,0
22-10-2024,Dadra and Nagar Haveli and Daman and Diu,30.5,35.32,34.61,27.16,72.9,9.59,5.44,0,0
22-10-2024,Delhi,23.32,26.86,26.43,17.98,53.7,3.96,1.83,0,0
22-10-2024,Jammu and Kashmir,21.9,29,27.22,15.62,51.2,12.32,8.37,0.86,4.4
22-10-2024,Ladakh,21.56,26.52,25.55,20.06,55.9,5.88,3.41,0.24,2.2
22-10-2024,Lakshadweep,30.06,36.53,35.26,26.64,70.1,0.89,0.5,0,0
22-10-2024,Puducherry,34.6,40.31,39.16,30.52,67.1,2.65,1.97,0.46,2.84
23-10-2024,Andhra Pradesh,28.43,33.19,32.49,23.51,52.5,5.5,3.44,0,0
23-10-2024,Arunachal Pradesh,25.53,30.75,29.82,22.66,84,7.5,4.36,3.2,21.05
23-10-2024,Assam,26.22,28.82,28.07,23.23,84.6,4.42,3.27,0,0
23-10-2024,Bihar,30.31,34.57,33.88,25.22,58.4,7.18,3.85,0,0
23-10-2024,Chhattisgarh,29.53,33.5,32.75,24.84,69,1.27,0.6,0,0
23-10-2024,Goa,29.22,31.91,31.58,24.59,77,9.53,6.99,0.22,18.51
23-10-2024,Gujarat,31.58,35.48,34.75,26.88,46,12.49,5.72,0,0
23-10-2024,Haryana,18.91,23.46,22.38,15.75,47.6,4.96,2.49,0,0
23-10-2024,Himachal Pradesh,21.53,25.27,23.95,17.27,52.9,5.65,4.03,0,0
23-10-2024,Jharkhand,26.9,31.06,30.98,21.6,63.2,6.66,3.68,0.12,1.09
23-10-2024,Karnataka,30.43,35.23,34.54,28.14,64.5,1.19,0.7,0,0
23-10-2024,Kerala,31.57,37.62,37.58,28.52,80.6,2.6,1.82,0,0
23-10-2024,Madhya Pradesh,31.02,33.41,32.33,26.08,45.2,7.62,5.02,0,0
23-10-2024,Maharashtra,31.27,34.31,33.99,26.98,60.8,3.6,2.71,0,0
23-10-2024,Manipur,24.54,30.14,29.31,19.36,69.5,4.16,1.92,0,0
23-10-2024,Meghalaya,26.9,31.35,30.68,22.85,76.2,12.35,6.48,0,0
23-10-2024,Mizoram,23.97,26.55,26.06,20.02,73.2,6.42,3.69,0,0
23-10-2024,Nagaland,26.93,31.32,31.01,25.64,78.7,3.94,2.36,0,0
23-10-2024,Odisha,27,30.46,30.38,23.36,59,5.44,2.89,0.18,0.56
23-10-2024,Punjab,22.72,28.36,26.9,18.2,57.7,4.48,2.47,0,0
23-10-2024,Rajasthan,28.83,34.06,32.73,25.34,44.4,0.93,0.5,0,0
23-10-2024,Sikkim,23.47,29.32,28.31,19.37,56.3,6.19,3.74,0.27,1.21
23-10-2024,Tamil Nadu,31.76,34.35,33.92,24.16,79.3,5.67,3.21,0,0
23-10-2024,Telangana,27.84,33.42,32.63,21.63,75.1,4.37,2.25,1.13,8.67
23-10-2024,Tripura,27.27,33.93,32.18,20.86,94.3,1.55,1.06,0,0
23-10-2024,Uttar Pradesh,29.46,35.72,34.27,25.49,58,12.06,5.89,0,0
23-10-2024,Uttarakhand,23.23,26.74,26.66,20.58,65,5.34,3.22,0,0
23-10-2024,West Bengal,26.68,31.82,30.72,22.26,63.2,12.41,6.28,0,0
23-10-2024,Andaman and Nicobar Islands,27.34,33.14,32.32,24.13,76.2,5.98,3.17,0,0
23-10-2024,Chandigarh,18.4,25.74,23.99,13.01,54.5,5.45,3.09,0.01,0.93
23-10-2024,Dadra and Nagar Haveli and Daman and Diu,31.95,36.69,35.93,27.75,61.9,1.81,1.15,0,0
23-10-2024,Delhi,21.81,24.76,24.3,17.51,43.3,3.68,1.73,0,0
23-10-2024,Jammu and Kashmir,21.39,25.87,25.2,17.67,50.1,6.83,3.44,0,0
23-10-2024,Ladakh,20.67,25.06,24.38,18.27,48.9,4.29,2.47,0,0
23-10-2024,Lakshadweep,31.93,36.47,35.18,26.83,74.3,7.73,5.21,0,0
23-10-2024,Puducherry,27.89,31.95,30.48,23.31,72.9,5.25,2.94,0.77,1.67
24-10-2024,Andhra Pradesh,28.53,31.85,31.14,22.54,74.8,3.14,1.73,0,0
24-10-2024,Arunachal Pradesh,27.46,34.38,34.12,26,85.9,3.04,1.57,0,0
24-10-2024,Assam,28.02,34.63,33.05,23.43,82.8,3.95,2.44,3.51,11.73
24-10-2024,Bihar,33.14,34.56,34.41,29.24,62.7,1.97,1.27,0.4,1.4
24-10-2024,Chhattisgarh,30.91,36.86,36.48,29.62,65.8,4.96,2.4,0,0
24-10-2024,Goa,30.14,33.1,31.54,24.47,72.9,8.29,3.93,0,0
24-10-2024,Gujarat,30.1,33.94,32.69,25.13,46,7,3.52,0,0
24-10-2024,Haryana,19.88,24.77,24.69,15.01,45.7,4.35,2.01,0,0
24-10-2024,Himachal Pradesh,20.64,23.37,23.11,20.29,55.5,10.36,5.69,0,0
24-10-2024,Jharkhand,30.82,37.68,36.54,27.11,63.7,6.76,3.44,0.09,4.26
24-10-2024,Karnataka,31.73,36.71,34.48,26.91,59.1,6.65,3.85,0,0
24-10-2024,Kerala,32.63,39.55,37.69,27.52,68.8,5.3,3.68,0,0
24-10-2024,Madhya Pradesh,29.48,32.84,32,22.79,37.1,3.71,2.78,0,0
24-10-2024,Maharashtra,28.25,32.92,32.49,25.55,66.8,3.81,2.53,2.33,4.68
24-10-2024,Manipur,26.74,30.16,29.8,23.41,71.6,5.9,3.83,0.21,11.67
24-10-2024,Meghalaya,30.97,36.39,35.19,28.36,70.7,4.34,2.12,0,0
24-10-2024,Mizoram,27.17,29.43,28.96,21.95,83.6,2.93,2.13,0,0
24-10-2024,Nagaland,25.73,28.23,27.81,23.01,74.2,5.75,2.82,0,0
24-10-2024,Odisha,26.46,28.9,28.72,22.41,66.5,6.58,3.53,0,0
24-10-2024,Punjab,21.82,25.46,24.67,16.38,54,10.11,6.72,0,0
24-10-2024,Rajasthan,28.94,32.31,30.83,26.59,37,0.95,0.5,0,0
24-10-2024,Sikkim,20.91,24.49,23.64,16.88,57.4,0.82,0.5,0,0
24-10-2024,Tamil Nadu,27.96,32.47,32.03,22.94,74,6.62,3.91,0,0
24-10-2024,Telangana,30.01,33.33,32.79,26.22,62.8,6,2.9,0,0
24-10-2024,Tripura,25.66,30.91,28.48,23.53,86,5.04,3.8,0,0
24-10-2024,Uttar Pradesh,28.48,31.93,30.16,21.98,61.6,2.98,2.04,0,0
24-10-2024,Uttarakhand,25.46,30.08,28.71,20.24,47.3,6.95,3.64,0,0
